ID,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,state,ownerName
3452, A3,2019,33500,Automatic,9784.0,Petrol,145,33.2,XLarge,Used,Anna Osement
1646, A3,2016,13250,Manual,30928.0,Diesel,20,67.3,XLarge,Used,Joe Olsen
5727, A5,2014,13495,Manual,31650.0,Petrol,150,49.6,Large,Used,Hamada Williams
815, Q3,2019,40995,Automatic,9029.0,Petrol,145,31.4,XLarge,Used,Andy 3adaweya
4599, A3,2017,16990,Manual,26254.0,Petrol,30,60.1,XSmall,Used,Joe Osement
4447, Q3,2019,25990,Manual,7500.0,Diesel,145,42.8,XLarge,Used,Joe Johnson
1279, A1,2015,10498,Manual,21396.0,Petrol,0,67.3,XXSmall,Used,Bart Marks
8679, A4,2015,9999,Manual,69599.0,Diesel,30,64.2,XLarge,Used,John Smith
1079, A6,2017,18296,Semi-Auto,47112.0,Diesel,145,64.2,XLarge,Used,Andy Harris
6720, A5,2019,27444,Automatic,1500.0,Petrol,145,39.8,XLarge,Used,Tony Williams
1274, A1,2016,11191,Manual,22328.0,Petrol,30,55.4,XSmall,Used,Anna Smith
2972, Q5,2020,62000,Semi-Auto,5000.0,Diesel,150,32.5,XXLarge,Used,Bob ElNakshabandy
5737, A5,2020,26990,Semi-Auto,3000.0,Petrol,145,39.8,XLarge,Used,Joe Smith
1906, A3,2016,12500,Manual,36385.0,Petrol,125,53.3,XSmall,Used,Mark Johnson
213, Q5,2019,37985,Automatic,6024.0,Diesel,145,38.2,XLarge,Used,Max Osement
676, A4,2019,23995,Automatic,5363.0,Petrol,145,39.8,XLarge,Used,Mark ElNakshabandy
5705, A5,2016,16490,Semi-Auto,38000.0,Diesel,165,52.3,XLarge,Used,Joe Olsen
7120, A3,2012,6999,Manual,82293.0,Diesel,30,64.2,XLarge,Used,Mark Harris
5367, Q3,2019,31200,Automatic,4303.0,Petrol,145,32.1,XLarge,Used,Andy 3adaweya
4101, Q3,2018,24991,Semi-Auto,16655.0,Petrol,150,45.6,XSmall,Used,Raymond Olsen
5933, A6,2017,20500,Semi-Auto,49626.0,Diesel,150,61.4,XLarge,Used,Max Johnson
2675, A4,2020,43990,Semi-Auto,4250.0,Diesel,145,40.4,XXLarge,Used,Bob Olsen
6793, A3,2016,13490,Manual,38738.0,Petrol,20,60.1,XSmall,Used,Bart Cyrus
1590, Q5,2019,31698,Semi-Auto,0.0,Petrol,145,33.2,XLarge,New,Tim Osement
7908, A3,2015,11332,Automatic,35622.0,Diesel,20,70.6,Medium,Used,Bob Harris
6290, A5,2015,13450,Manual,54000.0,Diesel,145,55.4,XLarge,Used,Max Osement
8514, A3,2015,11999,Automatic,29460.0,Diesel,30,64.2,XLarge,Used,Anna 3adaweya
7774, A6,2016,13500,Automatic,94940.0,Diesel,30,61.4,XLarge,Used,Bob Johnson
3507, A5,2018,30990,Semi-Auto,18139.0,Petrol,150,36.7,XXLarge,Used,Bart Cyrus
7417, A6,2016,23400,Automatic,37998.0,Diesel,160,50.4,XXLarge,Used,Mark Marks
3821, A4,2016,11500,Manual,68215.0,Petrol,125,53.3,XSmall,Used,Bart Williams
5078, Q3,2020,34450,Semi-Auto,4500.0,Diesel,145,47.1,XLarge,Used,Mark Osement
697, A4,2019,24998,Semi-Auto,13009.0,Petrol,145,38.2,XLarge,Used,Max Marks
5404, A5,2019,35945,Automatic,2200.0,Diesel,145,50.4,XLarge,Used,Anna Cyrus
4659, A3,2019,22690,Automatic,9818.0,Petrol,145,42.2,Small,Used,Max Johnson
2313, A5,2014,12285,Semi-Auto,66900.0,Diesel,125,58.9,XLarge,Used,Andy 3adaweya
7460, Q2,2018,17250,Manual,18887.0,Petrol,145,52.3,XSmall,Used,Andy 3adaweya
9253, A3,2018,20394,Manual,10025.0,Petrol,145,54.3,Small,Used,John Osement
7857, A4,2016,13000,Manual,81190.0,Diesel,20,68.9,XLarge,Used,Andy Cyrus
2237, A5,2015,16990,Semi-Auto,49112.0,Diesel,200,44.8,XXLarge,Used,Tony Cyrus
4315, Q3,2019,31990,Automatic,4590.0,Petrol,145,31.4,XLarge,Used,Joe Olsen
1386, A6,2015,17498,Manual,38431.0,Diesel,30,61.4,XLarge,Used,Andy ElNakshabandy
93, A1,2017,14000,Manual,12577.0,Petrol,30,58.9,XSmall,Used,Mark Osement
846, A5,2017,22998,Semi-Auto,15114.0,Diesel,145,62.8,XLarge,Used,Andy Osement
781, A1,2019,21490,Manual,1565.0,Petrol,145,47.9,XXSmall,Used,Anna Olsen
5408, A6,2019,39490,Semi-Auto,9151.0,Petrol,145,34.0,XLarge,Used,Max ElNakshabandy
5021, A3,2019,19500,Manual,7450.0,Diesel,145,52.3,Medium,Used,John Marks
6224, Q3,2020,37888,Semi-Auto,2500.0,Petrol,145,30.7,XLarge,Used,Tony Olsen
6687, A3,2019,23668,Automatic,7141.0,Petrol,145,41.5,Small,Used,Hamada Olsen
8245, A4,2017,17490,Manual,35000.0,Petrol,125,49.6,XLarge,Used,Mark Williams
5906, A5,2019,24975,Semi-Auto,17912.0,Petrol,145,40.4,XLarge,Used,Anna Williams
4381, Q3,2019,28500,Manual,4000.0,Diesel,145,42.8,XLarge,Used,Bart Harris
5398, A5,2020,31990,Semi-Auto,5000.0,Petrol,145,39.8,XLarge,Used,Bart Marks
5532, A1,2019,22950,Semi-Auto,1938.0,Petrol,145,47.1,XXSmall,Used,Mohammed Osement
4729, Q5,2019,34936,Automatic,5607.0,Diesel,145,38.2,XLarge,Used,Joe Cyrus
3716, Q2,2019,22500,Manual,4500.0,Petrol,145,47.1,XXSmall,Used,Bob Johnson
8774, Q5,2018,29000,Automatic,22710.0,Petrol,150,40.4,XLarge,Used,Raymond Smith
3071, Q5,2016,19995,Semi-Auto,47026.0,Diesel,200,47.1,XLarge,Used,Tim Olsen
4985, A1,2019,22490,Semi-Auto,1501.0,Petrol,145,44.8,Small,Used,Andy Marks
5520, Q5,2019,36990,Semi-Auto,6502.0,Diesel,145,38.2,XLarge,Used,John Cyrus
6787, A5,2012,8499,Automatic,70000.0,Diesel,125,58.9,XLarge,Used,John Smith
3811, Q3,2019,31000,Manual,4500.0,Diesel,145,40.9,XLarge,Used,Joe Osement
71, A3,2017,13100,Manual,25965.0,Diesel,145,65.7,XLarge,Used,Mohammed ElNakshabandy
5884, A5,2018,21250,Manual,27427.0,Diesel,145,67.3,XLarge,Used,Mohammed Marks
4747, Q2,2019,19806,Manual,6771.0,Diesel,145,49.6,Medium,Used,Anna Cyrus
4997, Q2,2019,19980,Manual,2868.0,Diesel,145,49.6,Medium,Used,Bart ElNakshabandy
5368, A3,2019,29500,Semi-Auto,5906.0,Petrol,145,34.5,XLarge,Used,Andy Osement
9147, Q2,2019,20000,Manual,4000.0,Diesel,145,47.9,Medium,Used,Joe Olsen
4627, Q5,2015,26990,Semi-Auto,48164.0,Diesel,235,42.8,XXLarge,Used,Joe Johnson
5452, A4,2019,23970,Automatic,5000.0,Petrol,145,39.8,XLarge,Used,Ali Marks
1128, A5,2016,16498,Semi-Auto,49429.0,Diesel,20,70.6,XLarge,Used,Mark Johnson
7452, A1,2015,9499,Manual,46526.0,Petrol,0,67.3,XXSmall,Used,Ali Marks
533, A4,2015,17995,Semi-Auto,34906.0,Diesel,160,49.6,XXLarge,Used,Anna Cyrus
56, A1,2014,11000,Manual,34315.0,Petrol,125,53.3,XSmall,Used,Joe ElNakshabandy
1414, Q2,2017,17990,Manual,12300.0,Petrol,145,52.3,XSmall,Used,Anna Williams
1473, A3,2013,8498,Manual,58867.0,Petrol,125,53.3,XSmall,Used,Raymond 3adaweya
2015, Q3,2019,27495,Manual,6000.0,Diesel,145,42.8,XLarge,Used,Ali Smith
7856, A3,2013,9500,Manual,46333.0,Diesel,30,61.4,XLarge,Used,Max Cyrus
5932, Q5,2015,22750,Semi-Auto,27390.0,Petrol,240,37.7,XLarge,Used,Tim Harris
7553, Q3,2019,28450,Manual,3544.0,Diesel,150,40.9,XLarge,Used,Anna ElNakshabandy
6588, A4,2009,5995,Manual,112000.0,Diesel,145,55.4,XLarge,Used,Max Osement
8721, A4,2015,7500,Automatic,128080.0,Diesel,145,56.5,XLarge,Used,Bob Johnson
505, A1,2016,10995,Manual,45644.0,Diesel,0,80.7,Medium,Used,Tony Cyrus
7557, Q3,2019,28450,Manual,6521.0,Petrol,150,39.8,Small,Used,Bob 3adaweya
635, A3,2015,13795,Manual,72406.0,Diesel,20,68.9,XLarge,Used,Mohammed Olsen
1129, Q2,2019,18998,Manual,6378.0,Petrol,145,47.1,XXSmall,Used,Hamada Cyrus
978, A3,2019,23888,Manual,4321.0,Petrol,145,44.1,Small,Used,Tony Marks
6082, Q3,2019,28950,Semi-Auto,4443.0,Petrol,145,38.2,Small,Used,Ali Johnson
8694, A1,2016,12999,Manual,22085.0,Petrol,30,55.4,XSmall,Used,Hamada 3adaweya
8818, Q5,2019,32500,Automatic,0.0,Diesel,150,38.2,XLarge,New,Mohammed Olsen
3801, A1,2014,8900,Manual,35768.0,Petrol,125,52.3,XSmall,Used,John Olsen
2297, Q5,2013,15670,Manual,55215.0,Petrol,235,37.7,XLarge,Used,Mohammed Olsen
8025, A5,2018,23990,Automatic,21829.0,Diesel,145,70.6,XLarge,Used,Raymond Olsen
1475, A1,2016,11200,Manual,29819.0,Petrol,0,67.3,XXSmall,Used,Joe 3adaweya
3924, A3,2019,25995,Semi-Auto,6039.0,Petrol,150,36.7,XLarge,Used,Mohammed 3adaweya
9176, A5,2020,31500,Automatic,0.0,Diesel,145,47.1,XLarge,New,Bob Harris
2796, Q5,2020,37981,Semi-Auto,4002.0,Diesel,145,38.2,XLarge,Used,Anna ElNakshabandy
8188, Q3,2020,32990,Manual,0.0,Petrol,145,40.9,Small,New,Andy Marks
1871, Q3,2017,23798,Semi-Auto,20969.0,Petrol,145,40.4,XLarge,Used,Max Marks
1946, Q5,2016,20499,Automatic,27616.0,Diesel,200,47.1,XLarge,Used,Bob Smith
3547, Q5,2019,39990,Semi-Auto,6000.0,Petrol,145,32.1,XLarge,Used,Anna Olsen
5096, Q2,2019,28750,Semi-Auto,4502.0,Diesel,145,44.8,XLarge,Used,Tim Olsen
8214, A3,2017,18490,Manual,19948.0,Petrol,150,54.3,Small,Used,Bart Harris
6851, A4,2014,13975,Manual,36790.0,Diesel,30,61.4,XLarge,Used,Tony Johnson
2334, A1,2015,10120,Manual,20545.0,Petrol,0,67.3,XXSmall,Used,Tony Williams
5864, A4,2018,20175,Manual,16217.0,Petrol,145,51.4,XSmall,Used,Mark Harris
64, A3,2018,18950,Manual,17992.0,Petrol,150,54.3,Small,Used,John Williams
3252, A6,2016,15995,Manual,37729.0,Diesel,30,64.2,XLarge,Used,Max Johnson
8736, Q3,2019,27500,Automatic,7626.0,Diesel,150,47.1,XLarge,Used,Anna Harris
8060, A5,2019,28990,Automatic,4654.0,Diesel,145,45.6,XLarge,Used,Joe Olsen
4832, A1,2020,19610,Manual,0.0,Petrol,145,48.7,XXSmall,New,Hamada Cyrus
5017, A3,2018,20799,Semi-Auto,10413.0,Diesel,145,62.8,XLarge,Used,Joe Marks
2248, A6,2016,19990,Semi-Auto,36000.0,Diesel,150,56.5,XLarge,Used,Mohammed 3adaweya
3532, A3,2017,17990,Manual,16000.0,Diesel,145,65.7,XLarge,Used,Bob Williams
8078, Q3,2019,29990,Automatic,8000.0,Diesel,145,47.1,XLarge,Used,Tony ElNakshabandy
8947, A1,2014,6900,Manual,90000.0,Diesel,0,74.3,Medium,Used,Mohammed Johnson
1566, A1,2016,11298,Manual,39021.0,Petrol,30,55.4,XSmall,Used,Mohammed Smith
3796, A5,2019,27850,Manual,2475.0,Petrol,145,37.7,XLarge,Used,Bob Williams
9136, A1,2019,20500,Automatic,11295.0,Petrol,150,47.1,XXSmall,Used,Max ElNakshabandy
2740, A3,2014,11941,Semi-Auto,55364.0,Diesel,30,62.8,XLarge,Used,Bob Smith
7069, A3,2015,10800,Manual,52146.0,Diesel,0,83.1,Medium,Used,Andy Osement
8433, A3,2010,4295,Manual,97000.0,Diesel,20,68.9,Medium,Used,Bob Williams
1367, A4,2017,18998,Manual,32997.0,Diesel,145,67.3,XLarge,Used,Anna 3adaweya
4247, Q3,2019,24990,Manual,5000.0,Petrol,145,40.9,Small,Used,Raymond ElNakshabandy
7571, A5,2019,33950,Automatic,0.0,Petrol,145,39.8,XLarge,New,Mohammed Johnson
4220, Q2,2017,20421,Semi-Auto,9534.0,Petrol,145,54.3,XSmall,Used,Hamada Johnson
5616, Q5,2018,29850,Semi-Auto,26974.0,Petrol,145,40.4,XLarge,Used,Tim Harris
6074, A6,2019,35399,Automatic,10727.0,Diesel,145,39.2,XXLarge,Used,Bob ElNakshabandy
7184, A1,2013,9480,Manual,33013.0,Petrol,125,53.3,XSmall,Used,Mark ElNakshabandy
116, A3,2016,15500,Manual,25376.0,Petrol,30,57.6,XSmall,Used,Tony Williams
2422, A4,2016,12816,Semi-Auto,57819.0,Diesel,0,72.4,XLarge,Used,Andy Marks
1164, Q3,2015,14998,Manual,28136.0,Diesel,145,56.5,XLarge,Used,Bart ElNakshabandy
761, Q3,2015,16998,Semi-Auto,40858.0,Diesel,160,50.4,XLarge,Used,Hamada Smith
3210, A6,2018,22999,Semi-Auto,15350.0,Diesel,145,61.4,XLarge,Used,John Smith
5839, Q2,2019,19450,Manual,0.0,Diesel,145,49.6,Medium,New,John Osement
1663, A1,2016,10495,Manual,45954.0,Diesel,0,80.7,Medium,Used,Ali Olsen
3655, A1,2014,6795,Manual,72677.0,Diesel,0,74.3,Medium,Used,Mark Cyrus
122, A5,2015,11500,Automatic,62668.0,Diesel,145,53.3,XLarge,Used,Ali Williams
4265, Q5,2020,37990,Semi-Auto,6000.0,Diesel,150,38.2,XLarge,Used,Raymond Smith
2370, Q3,2017,21250,Manual,3491.0,Petrol,145,49.6,XSmall,Used,Anna Osement
7993, A4,2016,12799,Manual,75494.0,Diesel,30,64.2,XLarge,Used,Ali 3adaweya
1892, A1,2015,8000,Manual,92760.0,Diesel,0,80.7,Medium,Used,Mohammed Smith
7020, A3,2015,19999,Automatic,26670.0,Petrol,200,40.9,XLarge,Used,Mohammed Harris
117, A4,2017,16800,Automatic,39388.0,Diesel,145,67.3,XLarge,Used,Bob ElNakshabandy
4972, A4,2019,22450,Manual,16500.0,Petrol,145,38.7,XLarge,Used,Bob Johnson
2646, A4,2016,16862,Manual,35706.0,Petrol,125,49.6,XLarge,Used,John Cyrus
4617, A4,2016,16900,Semi-Auto,11000.0,Petrol,30,55.4,XLarge,Used,Max Cyrus
7010, A1,2015,11217,Manual,54802.0,Petrol,30,55.4,XSmall,Used,Max Marks
5758, Q2,2019,20746,Manual,0.0,Diesel,145,49.6,Medium,New,Joe Smith
8094, A3,2016,20490,Manual,55781.0,Petrol,200,39.8,XLarge,Used,Joe ElNakshabandy
7278, A5,2015,15999,Automatic,34116.0,Diesel,125,58.9,XLarge,Used,Tim Marks
2828, Q2,2020,23481,Manual,1276.0,Petrol,145,44.8,Small,Used,Tony Osement
8564, A3,2017,16299,Manual,38392.0,Diesel,145,65.7,XLarge,Used,Max ElNakshabandy
8451, Q3,2016,23950,Automatic,18515.0,Petrol,200,40.4,XLarge,Used,Andy Harris
4191, Q5,2018,27841,Semi-Auto,38500.0,Diesel,145,55.4,XLarge,Used,Bob Smith
7874, Q3,2016,18400,Manual,24069.0,Diesel,145,52.3,XLarge,Used,Mark Cyrus
8551, A3,2016,13995,Manual,31558.0,Petrol,20,60.1,XSmall,Used,Hamada Williams
4453, A1,2016,16290,Manual,10000.0,Petrol,30,58.9,XSmall,Used,Bob Smith
5225, A1,2019,22490,Semi-Auto,2221.0,Petrol,145,44.8,Small,Used,Mark ElNakshabandy
1395, Q3,2016,17790,Semi-Auto,24020.0,Petrol,145,47.9,XSmall,Used,Mark ElNakshabandy
8981, A6,2017,20000,Automatic,24963.0,Diesel,145,61.4,XLarge,Used,Ali Osement
955, Q2,2019,19751,Manual,5249.0,Diesel,145,49.6,Medium,Used,Anna Cyrus
289, A3,2015,13800,Semi-Auto,61808.0,Diesel,125,57.6,XLarge,Used,Anna Olsen
2600, Q3,2016,17940,Manual,12683.0,Petrol,125,51.4,XSmall,Used,Joe Cyrus
6805, Q5,2016,21500,Automatic,26500.0,Diesel,200,47.1,XLarge,Used,Raymond Johnson
996, Q2,2019,19991,Manual,4538.0,Petrol,145,47.1,XXSmall,Used,Mark Johnson
310, Q5,2015,22990,Semi-Auto,60599.0,Diesel,240,42.8,XXLarge,Used,Anna 3adaweya
7535, A1,2019,22450,Automatic,6481.0,Petrol,150,40.9,XLarge,Used,Joe Johnson
4592, Q3,2020,30990,Semi-Auto,0.0,Petrol,150,39.8,Small,New,Hamada Osement
1470, A1,2015,10598,Manual,26300.0,Diesel,0,80.7,Medium,Used,Hamada Marks
8718, A4,2013,6500,Manual,126580.0,Diesel,30,62.8,XLarge,Used,Max Osement
1206, A1,2015,10250,Manual,22319.0,Petrol,0,67.3,XXSmall,Used,Raymond ElNakshabandy
1942, Q2,2020,27495,Semi-Auto,2000.0,Petrol,150,43.5,Small,Used,Hamada Olsen
7797, A6,2016,22999,Automatic,57716.0,Diesel,235,43.5,XXLarge,Used,Mohammed Olsen
1496, Q5,2020,46450,Semi-Auto,3500.0,Hybrid,135,117.7,XLarge,Used,Andy Smith
707, A4,2019,18998,Manual,2069.0,Petrol,145,41.5,XLarge,Used,Bob 3adaweya
4873, Q5,2019,35900,Semi-Auto,3258.0,Diesel,150,38.2,XLarge,Used,Bart Johnson
2271, Q5,2016,26390,Semi-Auto,37647.0,Diesel,240,42.8,XXLarge,Used,Mark Smith
7370, A4,2016,12999,Manual,62266.0,Diesel,20,70.6,XLarge,Used,Raymond Marks
2202, A4,2020,43395,Semi-Auto,8500.0,Diesel,145,40.4,XXLarge,Used,Mark Smith
3525, A4,2017,18390,Semi-Auto,54421.0,Diesel,30,61.4,XLarge,Used,Mohammed Williams
2974, Q2,2019,21032,Manual,2933.0,Diesel,145,49.6,Medium,Used,Bob Smith
3481, A6,2019,30500,Automatic,7200.0,Diesel,145,47.9,XLarge,Used,Bob Olsen
3123, Q3,2017,19691,Semi-Auto,36852.0,Diesel,160,50.4,XLarge,Used,Bart Johnson
7615, Q3,2015,14800,Manual,33000.0,Diesel,125,60.1,XLarge,Used,John Cyrus
1849, A4,2014,12898,Manual,43012.0,Diesel,150,55.4,XLarge,Used,Joe Williams
8719, A1,2016,8500,Manual,64910.0,Diesel,0,76.3,Medium,Used,Ali Johnson
53, Q5,2015,14700,Automatic,89483.0,Diesel,205,47.1,XLarge,Used,Anna Williams
1886, Q3,2016,19291,Manual,19122.0,Diesel,145,52.3,XLarge,Used,Mohammed Smith
745, Q3,2013,11998,Semi-Auto,52765.0,Diesel,200,47.9,XLarge,Used,Joe Smith
7396, Q5,2019,33480,Automatic,11999.0,Diesel,150,38.2,XLarge,Used,Max Osement
8971, Q3,2014,11500,Manual,73362.0,Diesel,150,54.3,XLarge,Used,Mohammed 3adaweya
4437, Q2,2017,20990,Semi-Auto,18200.0,Petrol,125,52.3,XSmall,Used,Ali ElNakshabandy
341, Q2,2018,23995,Manual,16534.0,Petrol,150,49.6,XSmall,Used,Hamada Williams
8283, Q2,2019,33990,Automatic,4826.0,Petrol,145,33.2,XLarge,Used,Bob Harris
4871, Q5,2019,35900,Semi-Auto,2369.0,Diesel,150,38.2,XLarge,Used,Hamada Williams
7783, A3,2015,8195,Manual,100000.0,Diesel,20,68.9,XLarge,Used,Ali Cyrus
8922, A3,2018,18700,Automatic,1599.0,Petrol,145,56.5,Small,Used,Andy 3adaweya
9062, Q2,2019,26000,Automatic,5731.0,Petrol,145,40.9,Small,Used,Ali Harris
7466, A1,2017,14450,Manual,47108.0,Petrol,150,56.5,XSmall,Used,Mohammed Olsen
8521, A3,2008,2995,Manual,136000.0,Diesel,205,48.7,XLarge,Used,Hamada Johnson
3269, Q3,2017,21200,Semi-Auto,16781.0,Petrol,145,47.9,XSmall,Used,Mohammed Smith
4187, A4,2015,14722,Automatic,68003.0,Diesel,200,47.9,XXLarge,Used,Mohammed Cyrus
1638, A4,2017,16995,Automatic,21641.0,Petrol,145,51.4,XSmall,Used,John Osement
3092, A4,2018,23991,Automatic,6541.0,Diesel,145,65.7,XLarge,Used,Bart Osement
9056, A3,2016,24490,Automatic,19561.0,Petrol,165,43.5,XLarge,Used,Andy Olsen
2659, Q5,2017,24000,Semi-Auto,21634.0,Diesel,145,55.4,XLarge,Used,John Cyrus
34, Q3,2016,16900,Automatic,40501.0,Diesel,150,51.4,XLarge,Used,Tony Marks
8692, A3,2013,9999,Manual,34801.0,Petrol,20,60.1,XSmall,Used,Andy Harris
2191, A1,2019,22000,Semi-Auto,5000.0,Petrol,145,40.9,XLarge,Used,Mark Osement
5324, Q3,2018,24445,Semi-Auto,33121.0,Petrol,150,40.4,XLarge,Used,Tony Smith
3234, A3,2017,21495,Semi-Auto,9031.0,Petrol,145,47.9,XLarge,Used,John Smith
6644, A3,2019,21744,Automatic,14757.0,Petrol,145,42.2,Small,Used,Anna ElNakshabandy
7164, A4,2016,13699,Automatic,45188.0,Diesel,0,72.4,XLarge,Used,Joe 3adaweya
7880, Q3,2015,12199,Manual,56040.0,Diesel,30,61.4,XLarge,Used,John Smith
4, A3,2019,17300,Manual,1998.0,Petrol,145,49.6,XXSmall,Used,Max Johnson
4740, Q3,2020,38330,Semi-Auto,3815.0,Petrol,145,30.7,XLarge,Used,Bob Williams
157, A4,2016,14300,Manual,45485.0,Diesel,20,70.6,XLarge,Used,Tim Williams
5401, A5,2017,19970,Semi-Auto,52600.0,Diesel,150,70.6,XLarge,Used,Joe Johnson
4732, Q2,2019,29566,Automatic,5123.0,Petrol,145,33.2,XLarge,Used,Bart 3adaweya
4597, A1,2016,13990,Manual,32371.0,Petrol,30,55.4,XSmall,Used,Andy Johnson
6646, A6,2016,15744,Manual,34345.0,Diesel,30,61.4,XLarge,Used,John 3adaweya
5238, A3,2019,22490,Semi-Auto,5400.0,Diesel,145,52.3,Medium,Used,Joe Cyrus
6094, A5,2017,31900,Semi-Auto,31995.0,Petrol,150,37.7,XXLarge,Used,Mohammed Osement
8925, A3,2009,3495,Manual,90356.0,Petrol,200,40.9,Medium,Used,Joe Harris
8560, A1,2015,9199,Manual,52319.0,Diesel,0,80.7,Medium,Used,Tony Olsen
501, A1,2016,13495,Manual,23745.0,Petrol,30,57.6,XSmall,Used,Bart Johnson
2904, A4,2016,15499,Automatic,43309.0,Diesel,0,72.4,XLarge,Used,Joe ElNakshabandy
8108, Q5,2015,17000,Automatic,73010.0,Diesel,200,47.1,XLarge,Used,Anna Harris
5037, Q3,2020,29980,Manual,6840.0,Petrol,145,39.8,Small,Used,Andy Osement
6306,,2017,14995,Semi-Auto,10000.0,Petrol,20,64.2,XXSmall,Used,Joe Osement
3557, Q3,2017,23499,Manual,13343.0,Diesel,145,54.3,XLarge,Used,Raymond Osement
5739, A1,2017,19250,Manual,16307.0,Petrol,235,39.8,XLarge,Used,Tony Olsen
984, Q3,2017,18696,Manual,23008.0,Diesel,145,56.5,XLarge,Used,Andy Osement
5646, A3,2019,32690,Semi-Auto,2893.0,Petrol,150,34.9,XLarge,Used,Ali Marks
1504, A6,2017,27990,Automatic,22631.0,Diesel,145,50.4,XXLarge,Used,Max ElNakshabandy
9033, A4,2018,16200,Automatic,31617.0,Petrol,145,51.4,XSmall,Used,Hamada Cyrus
5821, A4,2018,19900,Manual,17269.0,Petrol,145,51.4,XSmall,Used,Max Olsen
8668, Q3,2016,19299,Manual,20183.0,Diesel,145,52.3,XLarge,Used,Mohammed Olsen
7858, A6,2014,12295,Manual,64880.0,Diesel,30,62.8,XLarge,Used,John Marks
1311, A6,2014,13498,Manual,52037.0,Diesel,125,57.6,XLarge,Used,Ali Johnson
6409, A3,2019,23490,Semi-Auto,6564.0,Petrol,145,42.2,Small,Used,Hamada 3adaweya
21, Q5,2016,20200,Automatic,23714.0,Diesel,200,47.1,XLarge,Used,Hamada Harris
643, Q2,2020,35495,Semi-Auto,1934.0,Petrol,145,32.5,XLarge,Used,Raymond Williams
4475, Q5,2018,39990,Semi-Auto,24233.0,Petrol,145,34.0,XXLarge,Used,Bart Williams
282, A4,2018,20985,Manual,0.0,Petrol,145,52.3,XSmall,New,Bart Cyrus
6592, Q2,2019,31995,Automatic,4000.0,Petrol,145,33.2,XLarge,Used,Tim Harris
3626, A1,2020,22690,Semi-Auto,5000.0,Petrol,145,44.8,Small,Used,Tony Smith
301, A4,2019,28485,Automatic,2250.0,Diesel,145,51.4,XLarge,Used,Max Johnson
4511, A3,2019,23490,Automatic,10380.0,Petrol,145,41.5,Small,Used,Joe 3adaweya
1721, A1,2016,12995,Manual,21662.0,Petrol,30,56.5,XSmall,Used,Hamada Marks
7573, A4,2020,45950,Automatic,3200.0,Diesel,145,39.2,XXLarge,Used,Bart Harris
9018, A3,2019,25000,Automatic,11698.0,Petrol,150,42.2,Small,Used,Mohammed Harris
271, A6,2018,28985,Semi-Auto,0.0,Diesel,145,50.4,XLarge,New,Mohammed Cyrus
7756, A3,2016,16800,Automatic,26059.0,Petrol,30,57.6,XSmall,Used,Raymond Smith
8097, A6,2012,7500,Manual,100230.0,Diesel,150,56.5,XLarge,Used,John Cyrus
3325, A1,2018,14750,Manual,20546.0,Petrol,145,55.4,XSmall,Used,John Cyrus
3293, A5,2018,29991,Automatic,12907.0,Petrol,145,45.6,XLarge,Used,Andy Marks
732, A3,2017,15498,Semi-Auto,13542.0,Diesel,20,72.4,Medium,Used,Bob Johnson
1087, Q5,2019,34596,Semi-Auto,8442.0,Diesel,145,38.2,XLarge,Used,Mark Olsen
3069, A1,2017,12802,Semi-Auto,31011.0,Petrol,145,57.6,XSmall,Used,Tim Olsen
9, A1,2016,12000,Manual,22451.0,Petrol,30,55.4,XSmall,Used,Tony Johnson
7653, A1,2016,11100,Manual,14502.0,Petrol,0,67.3,XXSmall,Used,Mark Harris
792, Q3,2020,39888,Semi-Auto,1765.0,Petrol,145,31.0,XLarge,Used,Bob Osement
726, Q3,2015,14495,Manual,48065.0,Diesel,145,55.4,XLarge,Used,Mark Osement
8875, A5,2010,5750,Automatic,90000.0,Petrol,235,39.8,XLarge,Used,Anna Osement
3904, A4,2019,26995,Semi-Auto,4914.0,Diesel,150,44.8,XLarge,Used,Anna Marks
6116, Q3,2019,30299,Manual,3032.0,Diesel,145,40.9,XLarge,Used,Joe ElNakshabandy
7907, A4,2014,11941,Manual,48548.0,Diesel,30,62.8,XLarge,Used,Mark Harris
6880, A5,2015,18300,Automatic,29084.0,Diesel,235,42.8,XXLarge,Used,Tony Johnson
7522, A4,2017,14400,Manual,16390.0,Petrol,150,53.3,XSmall,Used,Mohammed Johnson
6448, A5,2019,29400,Semi-Auto,10654.0,Petrol,150,39.8,XLarge,Used,Joe Williams
5172, A1,2016,14995,Semi-Auto,19158.0,Petrol,30,57.6,XSmall,Used,Max Olsen
1877, A5,2018,24980,Semi-Auto,10147.0,Diesel,145,62.8,XLarge,Used,Mark Harris
1427, Q5,2014,14888,Manual,60173.0,Diesel,205,47.9,XLarge,Used,Bob 3adaweya
8950, A6,2013,10988,Manual,64000.0,Diesel,145,56.5,XLarge,Used,Hamada Marks
3284, A1,2013,9313,Manual,37502.0,Petrol,125,53.3,XSmall,Used,Andy Smith
6062, A5,2019,29950,Semi-Auto,5200.0,Petrol,145,37.7,XLarge,Used,Raymond 3adaweya
8739, A6,2019,28000,Automatic,4887.0,Diesel,145,47.9,XLarge,Used,Joe Marks
2455, A1,2016,12798,Manual,20123.0,Petrol,30,56.5,XSmall,Used,Ali Marks
630, A1,2016,12500,Manual,26705.0,Petrol,30,58.9,XSmall,Used,Tim Smith
